post_id,tweet_text,status
5.28E+17,enough enough need remove force find guilty met police chief accuse try cover ,normal
5.28E+17,jimin pretty prettiest ,normal
5.28E+17,im homeschooled need talk someone somewhere ill go insane eh ill fine 1 ,normal
5.28E+17,doesnt sound li ,normal
5.28E+17,main overarching problem society currently run weak link ,normal
5.28E+17,think real shit real ,normal
5.28E+17,oh god ,normal
5.28E+17,breaking source close house managers tell every piece evidence include new video giv ,normal
5.28E+17,watch factchecks argument fmr president trumps defense team ,normal
5.28E+17,hockey cleveland 15u 3 dallas 15u 5 3rd period 016 via cohockey watch ,normal
5.28E+17,yall didnt know terrarium progression system boss ,normal
5.28E+17,four horseman ,normal
5.28E+17,public servant political affiliation none business keep shit youre ev ,normal
5.28E+17,thats nice money please tell hubby k thx ,normal
5.28E+17,push brave old man skull immediately bleed bucket blood something pe ,normal
5.28E+17,space laser whackadoo white supremacy lie republicans drink traitorade lets register ,normal
5.28E+17,supergirl star melissa benoist forms production company inks overall deal warner bros tvgroup ,normal
5.28E+17,like right responsibility im watch twitch stream cat sleep next b ,normal
5.28E+17,ahhh thank u ,normal
5.28E+17,chance work certain reserchers pick brain day oh fresh swag ,normal
5.28E+17,hold memory hold onto ,normal
5.28E+17,exact date holiday 2021 also hope learn past cough bf5 cough mistake ,normal
5.28E+17,khloe good get clown outfit ready ,normal
5.28E+17,hero stumblescowards rejoicenothing feel good coward watch great guy fall dave cha ,normal
5.28E+17,well well well ,normal
5.28E+17,arent lose month right ,normal
5.28E+17,shinee really know sell perfect marriage impeccable fashion stage costuming conceptual grandeu ,normal
5.28E+17,three ,normal
5.28E+17,waaaaaaaaay much light one soul hold onto especially since already lighty ,normal
5.28E+17,kd full go warriors tomorrow miss last three game due covid19 health safety proto ,normal
5.28E+17,2 days zacksnydersjusticeleague snydercut ,normal
5.28E+17,kind enemy atlanta nigga ,normal
5.28E+17,responding sarah michelle gellars public rebuke whedon trachtenberg write brave enough 35 year old wom ,normal
5.28E+17,youre pathological idiot ,normal
5.28E+17,looking surprise significant valentines day well spinachio pizza north haledon new jersey ,normal
5.28E+17,u use age reason justify something shitty u nothing u say valid ,normal
5.28E+17,topic hand kid offer terrible opinion dont mind ,normal
5.28E+17,people convince horrible defense argument people show capitol ki ,normal
5.28E+17,awake sonymusicxbts ,normal
5.28E+17,send us spotify link ,normal
5.28E+17,must nice ,normal
5.28E+17,dont tell relate german schaft mannschaft squad gesellschaft society ill look ,normal
5.28E+17,haaland ,normal
5.28E+17,sound like gina caranos publicist ,normal
5.28E+17,attacc also protec ,normal
5.28E+17,home ,normal
5.28E+17,damn ,normal
5.28E+17,bro lie tho ,normal
5.28E+17,kudos maryland 1st tax google amp facebook ad use steal personal information funding school ,normal
5.28E+17,keyshia cole multitasking like mf ,normal
5.28E+17,rss ,normal
5.28E+17,cafepress writers clock unique decorative 10 wall clock ,normal
5.28E+17,nothing blackened teeth know right word sparse phrase use give read ,normal
5.28E+17,follow us ,normal
5.28E+17,never late grow release negative thought amp allow flourish ,normal
5.28E+17,mad fun lovecomedy tonight open mic session 1st edition 2nd edition come 5th mar ,normal
5.28E+17,mcenany pass question ,normal
5.28E+17,glad least 81 million people believe truth 81 great 74 right let ,normal
5.28E+17,would still love ,normal
5.28E+17,ive rough couple week im alright im safe always think id tell xx ,normal
5.28E+17,president biden first lady jill biden walk north lawn white house morning dog ,normal
5.28E+17,fridaymotivation true spiritual knowledge jagatguru tatvadarshi saint rampal ji maharaj god kabir always ,normal
5.28E+17,dogearmy put work bring us back without elon tweet paperhands go mess ,normal
5.28E+17,happy friday dont forget tonight first paneltheme night dlive want ,normal
5.28E+17,first half 90s ,normal
5.28E+17,devil work hard cousin work hard joke ,normal
5.28E+17,lol go rt help find mutuals ,normal
5.28E+17,slowly surely adjusting sleep get little good count blessing ,normal
5.28E+17,damian lillard lead 114109 115 go game nbaallstar ,normal
5.28E+17,method use im tryna learn lol ,normal
5.28E+17,brother get medical school naturally mom tell everyone state shell one tw ,normal
5.28E+17,people weak especially bait food ,normal
5.28E+17,nobody get valentine tf yall match pajama christmas ,normal
5.28E+17,wait city think live ,normal
5.28E+17,papadontimpeach thank jim ,normal
5.28E+17,dont admit kid little brother shove one nose amp ,normal
5.28E+17,hi carl sorry hear miss 4 inch ,normal
5.28E+17,need palate cleanser tradition abes birthday like pay tribute sense humor heres fun ,normal
5.28E+17,sing la noche de anoche bad bunny rosalia ,normal
5.28E+17,yes 12 pack get christmas im like want bath bomb use bath salt lol ,normal
5.28E+17,man 8 televise spring game ,normal
5.28E+17,thats say ,normal
5.28E+17,fulllength ann dorn widow retired police captain david dorn speak hypocrisy display certain l ,normal
5.28E+17,happy ni year ,normal
5.28E+17,temporary lab space professor retire ,normal
5.28E+17,one thing im try concessive reasonable claim eg tw recognise physiological ad ,normal
5.28E+17,join zambia houses virtual party ,normal
5.28E+17,someone light cigarette ,normal
5.28E+17,gtrsp man havent ff better late ,normal
5.28E+17,piano teacher get mad cause bad end lesson 5 minute early proceed tel ,normal
5.28E+17,one thing spencer icarly know eat mean ,normal
5.28E+17,think ot come already ,normal
5.28E+17,great time battle idea personality ,normal
5.28E+17,talk proud boys street gang heres thread coverage start violent pl ,normal
5.28E+17,oh god hell yeah ,normal
5.28E+17,need stop watching reality tv think kill brain cell ,normal
5.28E+17,lots nightdragging bahan san chaung myaynigon ahlone hlaing kamayut mayangon tonight yangon people hitt ,normal
5.28E+17,sword stone ,normal
5.28E+17,sad news paul maguires dad x ,normal
5.28E+17,congratulations john adams high school special education teacher rhonda hesch present mrs hesch ,normal
5.28E+17,already know ,normal
5.28E+17,wow love worldie manchester derby barclaysfawsl mcimun ,normal
5.28E+17,gov cuomo duck reporter biden wh meeting amid nursing home scandal ,normal
5.28E+17,see melanies hawaii ,normal
5.28E+17,yall friend ugly mine yall easy ,normal
5.28E+17,cant stop listening love sm ,normal
5.28E+17,heres wee tip youre struggle spell word google think spelt google keep r ,normal
5.28E+17,rahul vaidya winner big boss one liner big bos rkv king big bos ace like rkv ,normal
5.28E+17,president trumps defense clear ,normal
5.28E+17,im play dr2 im become nagito fan please help ,normal
5.28E+17,get four touchdown rush mitchell trubisky win madden 2020 cant ,normal
5.28E+17,analysis trumps impeachment defense center eat cake ,normal
5.28E+17,venbicol10 post wonderful post ,normal
5.28E+17,wait im wrong though met already dont realize thinks im differ ,normal
5.28E+17,buy house 16 ,normal
5.28E+17,coward national anthem controversial dont watch sport anymore shameful ,normal
5.28E+17,guccikeyz mega heat ,normal
5.28E+17,hahahah people get much time hand ,normal
5.28E+17,2 quick creamy pasta recipes get ruthgeorgiev recipe via ,normal
5.28E+17,kane rakim jay drake ,normal
5.28E+17,trump lawyer destroys false democrat incitement narrative timeline jan 6 event impeachmenttrial ,normal
5.28E+17,imply wjsn member look fhe ,normal
5.28E+17,getting job career field straight college truly underrated blessing ,normal
5.28E+17,call along reaffirmed ethiopias commitment support effort addr ,normal
5.28E+17,oh lawdy ,normal
5.28E+17,im make main goal keep ted cruz reelect texas go ,normal
5.28E+17,newsletter say dont call doctor long bull pattern persist 60 week thats ,normal
5.28E+17,whats actually gonna happen well say wow x hot yall say sexist pig dont r ,normal
5.28E+17,retweet youre holding doge ,normal
5.28E+17,fr would promote fuck ass playin ,normal
5.28E+17,see cant tell youre fing lol dance year ,normal
5.28E+17,sad namielle velkhana get version blackveil safijiiva ruine ,normal
5.28E+17,strange ripples response reference emails cite sec ask court review th ,normal
5.28E+17,problem bay area tech jargon use sound great theyre chant mvp mvp steph ,normal
5.28E+17,listen listen love story love story bac ,normal
5.28E+17,new uraraka amp deku illustration horikoshi itll display mha exhibition ,normal
5.28E+17,thread urbanisation fgs fms capital 20132021 starting capital somalia mogadishu den ,normal
5.28E+17,cecil hotel fuck id probably still go afters ,normal
5.28E+17,happy new year ,normal
5.28E+17,mullet signal solidarity base ,normal
5.28E+17,listen feel wrath ,normal
5.28E+17,request sixtones fridaylivestream id love request favorite navigator music video week really cool ,normal
5.28E+17,follow follow back asap ,normal
5.28E+17,shoutout help cover design ole talented guess buy wherever book ,normal
5.28E+17,due weather forecast corsicana isd student staff learn work remotely monday feb 15 ,normal
5.28E+17,see enormous pain country lot folk work lot folk go hungry star ceiling ,normal
5.28E+17,proof bloxy news say sure random guy dont think ,normal
5.28E+17,hades game work valentine day card feel free use ,normal
5.28E+17,flops ,normal
5.28E+17,promote social justice day giving feb 23 make gift george floyd memorial sch ,normal
5.28E+17,please never ask anything please rt heck story literally tear ,normal
5.28E+17,hell yea ,normal
5.28E+17,im actually go coach ie pass defence one unl ,normal
5.28E+17,know love ,normal
5.28E+17,trumps lawyer ,normal
5.28E+17,join gampa partners panel expert provide actionable tip use provide inclusive work envi ,normal
5.28E+17,romeo take somewhere alone ill wait leave run youll ill b ,normal
5.28E+17,man tire ,normal
5.28E+17,ill let know p ,normal
5.28E+17,scenes lekki tollgate today show force tomorrow plan protest fine gent amp ,normal
5.28E+17,meet powerpair employee thedistrict mother daughter team librarian jennifer nav ,normal
5.28E+17,momo always encourage girl thing want hype project much like sanas mv ,normal
5.28E+17,reserve kinda gay ,normal
5.28E+17,hey twitter queen rashamidesai bday hbd rashami desai trend ,normal
5.28E+17,thats weird ,normal
5.28E+17,oooo tho si epic ,normal
5.28E+17,holy shit cciv ,normal
5.28E+17,thanks ,normal
5.28E+17,unprofessionally record song trap yo im ready work ,normal
5.28E+17,realize jaylen brown flip head upside ,normal
5.27E+17,g bro ,normal
5.27E+17,today offer seokjin make day good ,normal
5.27E+17,help ratio deserved asf ,normal
5.27E+17,spike coronovirus case black lives march crowd pack together ,normal
5.27E+17,midwestern boy love say midwests best yall cant best whats truth ,normal
5.27E+17,whatwhathwtahwtahwhat ,normal
5.27E+17,mario draghi italys next premier unveil cabinet load wellrespected executive political heavywei ,normal
5.27E+17,istandwithtigray eritrean know cruel issias afworki ,normal
5.27E+17,hear boy lets keep pile vote nbaallstar 1 rt 1 vote ,normal
5.27E+17,bb deliberately show vote wala scene create panic among fan create id ,normal
5.27E+17,park jimin singing home happiness ,normal
5.27E+17,stopppppppp ,normal
5.27E+17,needed dissertation youre spur fan know anyone spurs fan please let know ,normal
5.27E+17,people like satire bash side ,normal
5.27E+17,want imprison much us americans ,normal
5.27E+17,universe make something like 99 percent dark matter even hardly exist either ,normal
5.27E+17,pbot odot combine small fleet plow lot roadway maintain wev ,normal
5.27E+17,faculty computer self study ,normal
5.27E+17,3000immediately retweet amp drop handle follow instantly illd follow ,normal
5.27E+17,one owe anything every right block whoever want cant ,normal
5.27E+17,im go run fade ,normal
5.27E+17,mjf call attention podcast heavily subscribe sammy mjf work together theory ,normal
5.27E+17,workplay retro make cheap itchy denim ,normal
5.27E+17,morph one incredible tech art project ive ever see team behind ,normal
5.27E+17,lean beastmode still nasty ,normal
5.27E+17,indeed warm little heart ,normal
5.27E+17,friend friend know business ,normal
5.27E+17,want sue men waste time thing ,normal
5.27E+17,nature best beautiful ,normal
5.27E+17,think shes normal take drug drink lf_funraising ,normal
5.27E+17,feel attacked ,normal
5.27E+17,especially ,normal
5.27E+17,let school tell pupil teacher assessment grade submission say exam board schools week ,normal
5.27E+17,one 49 go ,normal
